system:index,City,Month,PBLTOP,PS,QV2M,T2M,U10M,V10M,.geo
19_00000000000000000003,Amritsar,2016-08,87667.9140625,97265.34375,0.019795330241322517,303.216796875,0.14418329298496246,0.47693267464637756,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000004,Bengaluru,2016-08,83607.7578125,91488.2265625,0.014989379793405533,296.88275146484375,5.341162204742432,-0.5876485705375671,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000005,Bhopal,2016-08,89259.890625,94866.5234375,0.01913205347955227,298.19793701171875,3.7243881225585938,0.8264529705047607,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000006,Brajrajnagar,2016-08,90978.5625,96766.1328125,0.01984105445444584,299.87298583984375,2.4430394172668457,1.3105722665786743,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000007,Chandigarh,2016-08,82162.2734375,90459.34375,0.01832026243209839,298.6078796386719,0.7665786743164062,0.36709392070770264,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000008,Chennai,2016-08,91867.6328125,100487.71875,0.019189981743693352,302.8409423828125,3.6729416847229004,1.5059099197387695,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000009,Coimbatore,2016-08,87935.2890625,96030.328125,0.014998814091086388,300.455810546875,3.844599485397339,-0.3400806784629822,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0000000000000000000a,Delhi,2016-08,90481.9765625,97556.6484375,0.020421309396624565,301.9692077636719,-0.5871226191520691,0.526095986366272,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0000000000000000000b,Ernakulam,2016-08,94807.5703125,99877.1171875,0.018640223890542984,298.7885437011719,3.5501620769500732,-1.1151831150054932,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0000000000000000000c,Gurugram,2016-08,90481.9765625,97556.6484375,0.020421309396624565,301.9692077636719,-0.5871226191520691,0.526095986366272,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0000000000000000000d,Guwahati,2016-08,93218.2265625,98582.328125,0.02189263328909874,302.48480224609375,0.5530602335929871,-0.48437589406967163,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0000000000000000000e,Hyderabad,2016-08,85394.2578125,94929.34375,0.016613466665148735,299.5076599121094,4.976018905639648,-0.5387095808982849,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0000000000000000000f,Jaipur,2016-08,87896.734375,95542.53125,0.019683288410305977,300.43145751953125,-0.24837446212768555,-0.7317612767219543,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000010,Jorapokhar,2016-08,92067.2734375,98039.6015625,0.020664844661951065,300.869384765625,-1.2723071575164795,1.4749287366867065,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000011,Kochi,2016-08,94807.5703125,99877.1171875,0.018640223890542984,298.7885437011719,3.5501620769500732,-1.1151831150054932,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000012,Kolkata,2016-08,94495.703125,99967.4765625,0.02147725224494934,301.29754638671875,-0.5476319789886475,1.9576537609100342,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000013,Lucknow,2016-08,91598.96875,98707.0625,0.021415457129478455,301.94781494140625,-1.7460659742355347,0.3929179012775421,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000014,Mumbai,2016-08,92183.421875,99109.71875,0.01909559965133667,298.8909606933594,4.539506912231445,2.0030643939971924,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000015,Patna,2016-08,90595.9140625,99319.0703125,0.020911015570163727,302.74444580078125,-2.2760426998138428,0.5690835118293762,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000016,Shillong,2016-08,80521.640625,87217.96875,0.017890779301524162,295.8782653808594,-0.10739543288946152,1.6894443035125732,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000017,Talcher,2016-08,91424.9921875,97790.5859375,0.01983938366174698,299.9729309082031,2.1588830947875977,0.9458960890769958,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000018,Thiruvananthapuram,2016-08,90523.6328125,97937.1484375,0.016788030043244362,299.24725341796875,6.384052276611328,-1.3842531442642212,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_00000000000000000019,Visakhapatnam,2016-08,94903.828125,99930.921875,0.020829850807785988,301.730712890625,2.8119325637817383,1.9837929010391235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000000,Ahmedabad,2016-09,87703.53125,99530.0078125,0.01723654195666313,301.04827880859375,2.0595664978027344,0.10897470265626907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000001,Aizawl,2016-09,86590.90625,92267.25,0.018605593591928482,297.3280944824219,0.33550551533699036,0.11384828388690948,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000002,Amaravati,2016-09,93485.53125,99970.46875,0.018954336643218994,299.96014404296875,2.477302074432373,-0.16421671211719513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000003,Amritsar,2016-09,87149.9296875,97583.375,0.015699848532676697,302.6297912597656,0.864725649356842,0.043423425406217575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000004,Bengaluru,2016-09,83626.453125,91550.8125,0.014105099253356457,296.7276306152344,4.324161529541016,-1.29066002368927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000005,Bhopal,2016-09,87628.640625,95257.546875,0.018149064853787422,298.44940185546875,1.2011514902114868,-1.6570266485214233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000006,Brajrajnagar,2016-09,91391.796875,97100.3203125,0.01982780173420906,299.6936950683594,-0.6606453061103821,0.28228652477264404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000007,Chandigarh,2016-09,81199.484375,90740.1171875,0.01517203263938427,297.8312072753906,1.3385964632034302,-0.9378292560577393,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000008,Chennai,2016-09,92885.109375,100600.4921875,0.01877605728805065,302.4200744628906,2.8522045612335205,1.617438554763794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000009,Coimbatore,2016-09,87244.0546875,96089.34375,0.014034734107553959,300.5817565917969,3.286625623703003,-0.5606836676597595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0000000000000000000a,Delhi,2016-09,87690.296875,97887.53125,0.014965392649173737,302.0480041503906,1.810768723487854,0.024052860215306282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0000000000000000000b,Ernakulam,2016-09,94448.9296875,99930.8515625,0.018069926649332047,298.5722961425781,3.18363618850708,-1.2364842891693115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0000000000000000000c,Gurugram,2016-09,87690.296875,97887.53125,0.014965392649173737,302.0480041503906,1.810768723487854,0.024052860215306282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0000000000000000000d,Guwahati,2016-09,93564.53125,98890.421875,0.0203615203499794,300.9623107910156,0.6742876172065735,-0.5709241628646851,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0000000000000000000e,Hyderabad,2016-09,88587.46875,95045.765625,0.017103562131524086,297.79034423828125,3.0115840435028076,-1.7049528360366821,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0000000000000000000f,Jaipur,2016-09,82517.2109375,95963.7890625,0.015499243512749672,300.67254638671875,1.3929165601730347,-0.07805895805358887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000010,Jorapokhar,2016-09,92227.1953125,98427.7578125,0.02034100517630577,300.23095703125,-0.5438119769096375,1.3930659294128418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000011,Kochi,2016-09,94448.9296875,99930.8515625,0.018069926649332047,298.5722961425781,3.18363618850708,-1.2364842891693115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000012,Kolkata,2016-09,94323.90625,100348.2578125,0.020862463861703873,301.0067443847656,-0.2689894139766693,1.721419095993042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000013,Lucknow,2016-09,90317.7421875,99075.5,0.019879013299942017,301.07135009765625,0.48823466897010803,0.230956569314003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000014,Mumbai,2016-09,92348.375,99363.609375,0.018506983295083046,298.5891418457031,2.840841293334961,-0.752198338508606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000015,Patna,2016-09,93287.8671875,99715.5,0.020719360560178757,301.20587158203125,-0.5127108693122864,0.3420407176017761,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000016,Shillong,2016-09,81279.078125,87439.890625,0.017084695398807526,294.7835388183594,0.6895887851715088,1.6638644933700562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000017,Talcher,2016-09,92679.90625,98096.453125,0.01996997371315956,299.5549011230469,-0.5491207242012024,0.8802768588066101,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000018,Thiruvananthapuram,2016-09,89545.265625,97974.6328125,0.0160321407020092,299.83563232421875,6.286255836486816,-1.265859842300415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_00000000000000000019,Visakhapatnam,2016-09,93039.5078125,100117.7578125,0.020453497767448425,301.4592590332031,0.9440173506736755,2.073652505874634,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000000,Ahmedabad,2016-10,83322.375,99869.3984375,0.012821951881051064,299.8470764160156,0.4127761423587799,-0.05219775065779686,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000001,Aizawl,2016-10,85049.1015625,92470.859375,0.01698989048600197,296.3619689941406,0.1359010636806488,0.03955727443099022,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000002,Amaravati,2016-10,90995.2265625,100344.8984375,0.016350995749235153,298.6755676269531,0.6878747940063477,-1.8091119527816772,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000003,Amritsar,2016-10,85673.2109375,98028.7734375,0.008382264524698257,298.96722412109375,1.1447826623916626,-0.6167377233505249,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000004,Bengaluru,2016-10,79187.9296875,91663.765625,0.011870262213051319,297.05328369140625,0.3388538658618927,-1.1940643787384033,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000005,Bhopal,2016-10,81355.8125,95640.515625,0.013292310759425163,296.3333435058594,0.4677516222000122,-0.6687400937080383,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000006,Brajrajnagar,2016-10,87307.3515625,97526.7734375,0.01493305154144764,297.1666564941406,-0.2786030173301697,-1.4145960807800293,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000007,Chandigarh,2016-10,80341.4921875,91083.515625,0.00822242721915245,295.2977294921875,1.0688295364379883,-1.455013632774353,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000008,Chennai,2016-10,91530.453125,100835.515625,0.017182661220431328,302.176025390625,0.0535670667886734,-0.9828822612762451,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000009,Coimbatore,2016-10,84073.8125,96198.9765625,0.013835874386131763,300.650146484375,1.0398627519607544,0.025548409670591354,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0000000000000000000a,Delhi,2016-10,87321.96875,98302.2578125,0.007960040122270584,298.8785705566406,2.3601527214050293,-1.1508924961090088,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0000000000000000000b,Ernakulam,2016-10,92032.6015625,99966.46875,0.01741761341691017,299.5382385253906,2.504948377609253,-0.36945658922195435,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0000000000000000000c,Gurugram,2016-10,87321.96875,98302.2578125,0.007960040122270584,298.8785705566406,2.3601527214050293,-1.1508924961090088,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0000000000000000000d,Guwahati,2016-10,94104.265625,99195.328125,0.01712086796760559,299.1358337402344,-0.3679047226905823,-1.0739901065826416,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0000000000000000000e,Hyderabad,2016-10,84764.8828125,95419.1484375,0.014159687794744968,295.8258056640625,0.7332174777984619,-1.9711811542510986,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0000000000000000000f,Jaipur,2016-10,76575.0,96360.65625,0.010384039022028446,298.8273010253906,1.228737473487854,-0.8022171854972839,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000010,Jorapokhar,2016-10,90775.6640625,98814.78125,0.016011549159884453,297.9179992675781,0.43523719906806946,-0.668889045715332,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000011,Kochi,2016-10,92032.6015625,99966.46875,0.01741761341691017,299.5382385253906,2.504948377609253,-0.36945658922195435,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000012,Kolkata,2016-10,92993.1796875,100678.953125,0.01767580397427082,299.3121643066406,0.2612110376358032,-0.6937270164489746,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000013,Lucknow,2016-10,89683.1796875,99484.8125,0.012667029164731503,298.0170593261719,1.1379141807556152,0.277566134929657,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000014,Mumbai,2016-10,87453.40625,99572.4921875,0.01515165250748396,297.7485656738281,-0.34788450598716736,-0.5558498501777649,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000015,Patna,2016-10,91025.578125,100151.1484375,0.015752144157886505,297.9916687011719,1.2997803688049316,0.036508169025182724,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000016,Shillong,2016-10,79106.6015625,87634.015625,0.014660485088825226,293.36273193359375,-0.1317427158355713,0.5367210507392883,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000017,Talcher,2016-10,88755.8828125,98490.53125,0.015966439619660378,297.49560546875,0.32924404740333557,-1.028109073638916,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000018,Thiruvananthapuram,2016-10,88808.5390625,98013.6640625,0.015456803143024445,300.1825866699219,3.9587504863739014,-0.1685629040002823,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_00000000000000000019,Visakhapatnam,2016-10,91892.796875,100506.484375,0.017216218635439873,300.5234069824219,0.16463953256607056,-1.3338606357574463,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000000,Ahmedabad,2016-11,89896.546875,100254.140625,0.005880087614059448,296.48876953125,-1.7755509614944458,-0.6738205552101135,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000001,Aizawl,2016-11,84276.0546875,92780.5546875,0.013204324059188366,292.7522277832031,-0.08281364291906357,0.16836467385292053,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000002,Amaravati,2016-11,91489.703125,100698.21875,0.012999542988836765,297.8789978027344,-1.0226775407791138,-1.973842740058899,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000003,Amritsar,2016-11,92272.9921875,98530.140625,0.004462648183107376,293.1898193359375,1.0467243194580078,-0.5123546719551086,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000004,Bengaluru,2016-11,81026.921875,91829.7890625,0.008971845731139183,296.55841064453125,-2.5558505058288574,-0.8330986499786377,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000005,Bhopal,2016-11,88042.0859375,96042.5625,0.007154884282499552,293.0650634765625,-0.636920154094696,-0.9646718502044678,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000006,Brajrajnagar,2016-11,92824.2109375,97968.8984375,0.010460647754371166,292.7764892578125,-0.19323916733264923,-1.689217448234558,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000007,Chandigarh,2016-11,85423.2421875,91436.5625,0.004394583869725466,290.8688659667969,0.5298247933387756,-1.351330280303955,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000008,Chennai,2016-11,90206.5703125,101141.8984375,0.016217833384871483,300.50408935546875,-2.6396522521972656,-3.2498621940612793,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_00000000000000000009,Coimbatore,2016-11,85324.453125,96412.3203125,0.010858895257115364,299.24359130859375,-1.2106540203094482,-0.3531571924686432,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0000000000000000000a,Delhi,2016-11,92991.1640625,98785.796875,0.0038434003945440054,293.5505676269531,2.401414394378662,-1.046465277671814,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0000000000000000000b,Ernakulam,2016-11,90803.03125,100041.1171875,0.016225416213274002,299.8430480957031,0.0581936277449131,-0.22966042160987854,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0000000000000000000c,Gurugram,2016-11,92991.1640625,98785.796875,0.0038434003945440054,293.5505676269531,2.401414394378662,-1.046465277671814,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0000000000000000000d,Guwahati,2016-11,92951.7890625,99604.2109375,0.013511868193745613,295.6282653808594,-0.8034980297088623,-1.2127001285552979,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0000000000000000000e,Hyderabad,2016-11,88611.1875,95728.2734375,0.009982401505112648,293.8512268066406,-1.1088794469833374,-2.272202968597412,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0000000000000000000f,Jaipur,2016-11,86653.6328125,96795.5546875,0.004433245863765478,294.1355285644531,0.7966495156288147,-1.112865924835205,"{""type"":""MultiPoint"",""coordinates"":[]}"
