system:index,AOD_550,City,Month,.geo
26_00000000000000000002,564.3657367003852,Amaravati,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000003,419.665655257602,Amritsar,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000004,592.6775205373823,Bengaluru,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000005,441.34619152834404,Bhopal,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000006,656.3055263672027,Brajrajnagar,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000007,316.0702067925478,Chandigarh,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000008,582.5523721097707,Chennai,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000009,578.6946224879359,Coimbatore,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0000000000000000000a,298.0405961112329,Delhi,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0000000000000000000b,648.8447246187695,Ernakulam,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0000000000000000000c,330.7263911588575,Gurugram,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0000000000000000000d,686.4319763637108,Guwahati,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0000000000000000000e,536.183293471134,Hyderabad,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0000000000000000000f,440.07957014344737,Jaipur,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000010,595.9014895682878,Jorapokhar,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000011,624.1996142057817,Kochi,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000012,680.2105746356336,Kolkata,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000013,481.9222513865083,Lucknow,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000014,450.4739601165851,Mumbai,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000015,562.8662630906351,Patna,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000016,217.04822434160383,Shillong,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000017,682.9178780095933,Talcher,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000018,578.1198811388808,Thiruvananthapuram,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_00000000000000000019,606.2214105757806,Visakhapatnam,2017-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000000,559.061986378303,Ahmedabad,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000001,358.02226279705485,Aizawl,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000002,912.5213034335271,Amaravati,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000003,453.5087899368143,Amritsar,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000004,751.7842120470427,Bengaluru,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000005,512.9317048671627,Bhopal,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000006,658.0567956639643,Brajrajnagar,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000007,401.2850226404505,Chandigarh,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000008,718.9266897245426,Chennai,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000009,830.1563898171102,Coimbatore,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0000000000000000000a,433.5118328094719,Delhi,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0000000000000000000b,844.418534827225,Ernakulam,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0000000000000000000c,441.3002840971764,Gurugram,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0000000000000000000d,649.5863108165003,Guwahati,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0000000000000000000e,611.8243235631306,Hyderabad,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0000000000000000000f,556.9077334444715,Jaipur,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000010,619.0516608946489,Jorapokhar,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000011,872.0321961313766,Kochi,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000012,750.4773241089517,Kolkata,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000013,607.4074299408378,Lucknow,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000014,509.91786310252957,Mumbai,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000015,608.2565131301707,Patna,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000016,288.22635407950344,Shillong,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000017,790.7997856187892,Talcher,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000018,762.2259906303162,Thiruvananthapuram,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_00000000000000000019,915.3087089684494,Visakhapatnam,2017-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000000,601.6673638731593,Ahmedabad,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000001,375.3875287002414,Aizawl,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000002,791.3148868578362,Amaravati,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000003,708.3140848765302,Amritsar,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000004,690.178147004382,Bengaluru,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000005,553.894396571742,Bhopal,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000006,721.0804365042021,Brajrajnagar,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000007,576.9628084483066,Chandigarh,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000008,523.5357501564621,Chennai,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000009,769.1218822292944,Coimbatore,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0000000000000000000a,515.6178187264368,Delhi,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0000000000000000000b,622.3559748233546,Ernakulam,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0000000000000000000c,468.3375927935472,Gurugram,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0000000000000000000d,501.59134077511914,Guwahati,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0000000000000000000e,703.7233610516619,Hyderabad,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0000000000000000000f,589.5407566807667,Jaipur,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000010,778.3578681688139,Jorapokhar,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000011,589.2874084300685,Kochi,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000012,767.2572598405359,Kolkata,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000013,740.0845656155233,Lucknow,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000014,583.2569456690275,Mumbai,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000015,718.6008174559838,Patna,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000016,379.6703459880277,Shillong,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000017,811.2768756098656,Talcher,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000018,671.4110934590618,Thiruvananthapuram,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_00000000000000000019,796.2351526649488,Visakhapatnam,2017-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000000,865.8408553316301,Ahmedabad,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000001,316.5832789115646,Aizawl,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000002,496.4539477813342,Amaravati,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000003,802.5677929401139,Amritsar,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000004,319.13509447586966,Bengaluru,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000005,617.8677955063498,Bhopal,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000006,913.59365913594,Brajrajnagar,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000007,635.2395367589536,Chandigarh,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000008,518.2325498257031,Chennai,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000009,415.0931827259112,Coimbatore,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0000000000000000000a,612.8064992452959,Delhi,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0000000000000000000b,367.8646710022954,Ernakulam,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0000000000000000000c,575.6296293913457,Gurugram,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0000000000000000000d,662.2045569080838,Guwahati,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0000000000000000000e,469.37150613786577,Hyderabad,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0000000000000000000f,696.105866237569,Jaipur,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000010,636.3556145188423,Jorapokhar,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000011,317.49938750913793,Kochi,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000012,841.3827518477113,Kolkata,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000013,803.9385956350741,Lucknow,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000014,928.4076174666849,Mumbai,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000015,1084.427774403959,Patna,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000016,285.95283860890623,Shillong,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000017,850.360619837306,Talcher,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000018,327.4382450350795,Thiruvananthapuram,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000019,644.6161955807659,Visakhapatnam,2017-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000000,,Ahmedabad,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000001,111.68062631105781,Aizawl,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000002,630.8970164708928,Amaravati,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000003,1194.2868114376913,Amritsar,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000004,489.43000345661954,Bengaluru,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000005,,Bhopal,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000006,,Brajrajnagar,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000007,867.2273413678992,Chandigarh,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000008,458.1355301103359,Chennai,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000009,510.52816697796163,Coimbatore,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000a,296.422708618331,Delhi,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000b,365.3638157131252,Ernakulam,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000c,808.9330705865644,Gurugram,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000d,202.99709378902762,Guwahati,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000e,399.4306483589103,Hyderabad,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0000000000000000000f,773.3900626154334,Jaipur,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000010,,Jorapokhar,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000011,345.6101936013272,Kochi,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000012,408.13583815028903,Kolkata,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000013,442.04374240583223,Lucknow,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000014,,Mumbai,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000015,331.0,Patna,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000016,33.72771407119212,Shillong,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000017,1742.9892720306511,Talcher,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000018,402.26534643068527,Thiruvananthapuram,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000019,495.88563480816674,Visakhapatnam,2017-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000000,,Ahmedabad,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000001,217.64372693726935,Aizawl,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000002,656.9967104593132,Amaravati,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000003,644.1416664656605,Amritsar,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000004,,Bengaluru,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000005,,Bhopal,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000006,414.89886660854404,Brajrajnagar,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000007,490.41627649889443,Chandigarh,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000008,483.77330884944246,Chennai,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000009,664.5460737937559,Coimbatore,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000a,482.45138827384636,Delhi,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000b,368.1040638169776,Ernakulam,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000c,462.5853727924333,Gurugram,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000d,243.0446478220575,Guwahati,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000e,441.1957132817991,Hyderabad,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000f,767.8700311095748,Jaipur,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000010,447.1862745098039,Jorapokhar,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000011,337.54414595635154,Kochi,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000012,405.728781793842,Kolkata,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000013,348.0,Lucknow,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000014,,Mumbai,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000015,404.8198412698412,Patna,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000016,218.39440868865648,Shillong,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000017,,Talcher,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000018,360.5643646596149,Thiruvananthapuram,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000019,614.6291059697228,Visakhapatnam,2017-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000000,458.8388066282958,Ahmedabad,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000001,187.66522197140705,Aizawl,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000002,444.15177785271356,Amaravati,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000003,553.6153821135323,Amritsar,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000004,418.9331923890064,Bengaluru,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000005,455.11902238575277,Bhopal,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000006,549.1910618971814,Brajrajnagar,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000007,458.2980718896864,Chandigarh,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000008,385.328579330251,Chennai,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000009,415.14556082036796,Coimbatore,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000a,482.7983426782257,Delhi,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000b,308.43871538585677,Ernakulam,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000c,451.3238572866162,Gurugram,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000d,320.8563726321742,Guwahati,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000e,408.7976935288074,Hyderabad,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000f,399.87339079132045,Jaipur,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000010,613.1847061114356,Jorapokhar,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000011,312.33112316205273,Kochi,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000012,504.55239403453686,Kolkata,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000013,802.8591555635571,Lucknow,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000014,358.85227183474706,Mumbai,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000015,450.224488944514,Patna,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000016,354.9623337073248,Shillong,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000017,1113.885448663589,Talcher,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000018,277.1511330458848,Thiruvananthapuram,2017-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
